Index,Name,Form,Pokemon,Gender,CP,HP,Atk IV,Def IV,Sta IV,IV Avg,Level Min,Level Max,Quick Move,Charge Move,Charge Move 2,Scan Date,Catch Date,Weight,Height,Lucky,Shadow/Purified,Favorite,Dust,Rank % (G),Rank # (G),Stat Product (G),Dust Cost (G),Candy Cost (G),Name (G),Form (G),Sha/Pur (G),Rank % (U),Rank # (U),Stat Product (U),Dust Cost (U),Candy Cost (U),Name (U),Form (U),Sha/Pur (U),Rank % (L),Rank # (L),Stat Product (L),Dust Cost (L),Candy Cost (L),Name (L),Form (L),Sha/Pur (L),Marked for PvP use
93,Paras,,46,♀,288,53,15,13,15,95.6,10.0,10.0,,,,"2023-08-09 15:47",8/8/2023,,,0,0,0,1000,26.15%,3025,93.84%,91000,138,Parasect,,0,99.73%,12,98.76%,510000,336,Parasect,,0,33.04%,2743,91.00%,21200,26,Paras,,0,
94,Hoppip,,187,♂,222,61,10,15,12,82.2,14.0,14.0,,,,"2023-08-09 15:47",8/8/2023,,,0,0,0,1600,61.34%,1584,95.38%,193600,319,Jumpluff,,0,95.56%,183,95.07%,499600,397,Jumpluff,,0,83.22%,688,94.97%,19600,45,Skiploom,,0,
95,Exeggutor,Alola,103,♀,1254,116,12,13,10,77.8,15.0,15.0,,,,"2023-08-09 15:47",8/8/2023,,,0,0,0,1900,22.83%,3161,93.47%,9800,10,Exeggutor,Alola,0,16.41%,3424,94.66%,91400,82,Exeggutor,Alola,0,,,,,,,,,
96,Paras,,46,♀,649,77,15,13,10,84.4,23.0,23.0,,,,"2023-08-09 15:47",8/8/2023,,,0,0,0,3500,14.80%,3490,93.13%,43500,88,Parasect,,0,97.19%,116,95.98%,458000,282,Parasect,,0,,,,,,,,,
97,Hoppip,,187,♂,199,57,13,15,13,91.1,12.0,12.0,,,,"2023-08-09 15:47",8/8/2023,,,0,0,0,1300,51.65%,1981,94.79%,175400,297,Jumpluff,,0,99.41%,25,97.90%,505400,405,Jumpluff,,0,38.22%,2531,89.83%,105400,98,Hoppip,,0,
98,Spritzee,,682,♂,162,57,12,12,13,82.2,5.0,5.0,,,,"2023-08-09 15:47",8/8/2023,,,0,0,0,600,72.48%,1128,96.01%,59600,114,Aromatisse,,0,88.64%,466,97.09%,445600,346,Aromatisse,,0,69.50%,1250,94.13%,19600,26,Spritzee,,0,
99,Aromatisse,,683,♂,984,122,14,14,10,84.4,15.0,15.0,,,,"2023-08-09 15:46",8/8/2023,,,0,0,0,1900,23.66%,3127,93.59%,35400,33,Aromatisse,,0,83.37%,682,96.66%,397400,268,Aromatisse,,0,,,,,,,,,
100,Paras,,46,♂,401,62,13,15,15,95.6,14.0,14.0,,,,"2023-08-09 15:46",8/8/2023,,,0,0,0,1600,76.24%,974,96.44%,85100,128,Parasect,,0,99.83%,8,98.89%,499600,322,Parasect,,0,36.58%,2598,91.26%,10800,12,Paras,,0,
101,Omanyte,,138,♀,862,74,15,10,13,84.4,20.0,20.0,,,,"2023-08-09 15:46",8/8/2023,,,0,0,0,2500,41.56%,2394,94.04%,215000,233,Omanyte,,0,28.03%,2948,94.92%,116000,156,Omastar,,0,,,,,,,,,
102,Slakoth,,287,♂,823,120,15,15,12,93.3,29.0,29.0,,,,"2023-08-09 15:46",8/9/2023,,,0,0,0,5000,99.83%,8,98.59%,410000,190,Slakoth,,0,99.68%,14,98.26%,410000,215,Vigoroth,,0,,,,,,,,,
103,Ducklett,,580,♀,176,64,12,4,13,64.4,8.0,8.0,,,,"2023-08-09 15:45",8/9/2023,,,0,0,0,800,35.19%,2655,94.14%,81600,130,Swanna,,0,72.94%,1109,90.55%,513600,340,Swanna,,0,18.14%,3353,89.37%,49600,52,Ducklett,,0,
104,Spritzee,,682,♂,496,102,8,11,13,71.1,15.0,15.0,,,,"2023-08-09 15:43",8/9/2023,,,0,0,0,1900,72.41%,1131,96.00%,41900,89,Aromatisse,,0,96.61%,140,98.18%,481400,318,Aromatisse,,0,72.31%,1135,94.35%,0,0,Spritzee,,0,
105,Linoone,Normal,264,♂,381,79,2,11,12,55.6,9.0,9.0,,,,"2023-08-09 15:42",8/9/2023,,,0,0,0,1000,91.87%,334,97.32%,262000,288,Linoone,Normal,0,59.19%,1672,88.09%,512000,288,Linoone,Normal,0,84.47%,637,95.73%,5300,6,Linoone,Normal,0,
106,Exeggutor,Normal,103,♂,2448,166,8,9,12,64.4,30.0,30.0,,,,"2023-08-09 15:42",8/9/2023,,,0,0,0,5000,,,,,,,,,69.87%,1235,96.69%,10000,8,Exeggutor,Normal,0,,,,,,,,,
107,Anorith,,347,♂,1071,95,6,15,12,73.3,26.0,26.0,,,,"2023-08-09 15:40",7/28/2023,,,0,0,0,4000,92.89%,292,97.41%,250000,214,Anorith,,0,83.37%,682,97.53%,84000,130,Armaldo,,0,,,,,,,,,
108,Klefki,,707,♀,545,69,14,9,15,84.4,10.0,10.0,,,,"2023-08-09 15:39",8/9/2023,,,0,0,0,1000,51.36%,1993,94.91%,86500,84,Klefki,,0,97.73%,94,96.35%,510000,286,Klefki,,0,,,,,,,,,
109,Tirtouga,,564,♀,1216,117,7,12,15,75.6,31.0,31.0,,,,"2023-08-09 15:39",8/1/2023,,,0,0,0,6000,92.84%,294,96.77%,265000,174,Tirtouga,,0,73.33%,1093,96.97%,130000,209,Carracosta,,0,,,,,,,,,
110,Natu,,177,♀,393,65,9,15,15,86.7,13.0,13.0,,,,"2023-08-09 15:39",8/9/2023,,,0,1,0,1921,83.91%,660,96.59%,66364,126,Xatu,,1,99.51%,21,98.07%,402600,258,Xatu,,2,96.61%,140,97.21%,14524,21,Natu,,1,
111,Sewaddle,,540,♂,539,83,14,11,12,82.2,20.0,20.0,,,,"2023-08-09 15:35",8/9/2023,,,0,0,0,2500,97.19%,116,97.80%,460000,273,Swadloon,,0,29.11%,2904,95.19%,205000,343,Leavanny,,0,,,,,,,,,
112,Zigzagoon,Galarian,263,♂,223,74,4,8,12,53.3,19.0,19.0,,,,"2023-08-09 15:35",8/9/2023,,,0,0,0,2500,82.32%,725,96.55%,230000,277,Linoone,Galarian,0,78.49%,882,97.09%,261000,377,Obstagoon,,0,47.23%,2162,88.68%,480000,252,Zigzagoon,Galarian,0,
113,Zigzagoon,Galarian,263,♂,312,85,3,12,7,48.9,27.0,27.0,,,,"2023-08-09 15:34",7/1/2023,,,0,0,0,4500,92.97%,289,97.42%,188000,231,Linoone,Galarian,0,84.79%,624,97.42%,220000,331,Obstagoon,,0,42.54%,2354,87.80%,428000,206,Zigzagoon,Galarian,0,
114,Tyrogue,,236,♂,273,74,14,13,14,91.1,20.0,20.0,,,,"2023-08-09 15:34",7/14/2023,,,0,0,0,2500,75.56%,1002,96.21%,2500,27,Hitmonlee,,0,65.47%,1415,96.36%,196000,231,Hitmonlee,,0,90.01%,410,94.24%,301000,248,Tyrogue,,0,
115,Cacnea,,331,♂,306,59,13,12,13,84.4,9.0,9.0,,,,"2023-08-09 15:33",8/9/2023,,,0,0,0,1000,30.43%,2850,93.88%,54000,106,Cacturne,,0,93.70%,259,97.03%,468000,338,Cacturne,,0,77.29%,931,94.21%,14000,18,Cacnea,,0,
116,Plusle,,311,♀,408,67,5,1,15,46.7,9.0,9.0,,,,"2023-08-09 15:33",8/9/2023,,,0,0,0,1000,55.26%,1833,95.16%,182000,180,Plusle,,0,36.07%,2619,85.32%,512000,288,Plusle,,0,18.93%,3321,90.62%,3000,3,Plusle,,0,
117,Gastly,,92,♀,576,65,4,10,14,62.2,18.0,18.0,,,,"2023-08-08 17:46",8/7/2023,,,0,0,0,2200,93.09%,284,97.19%,69900,87,Haunter,,0,98.34%,69,98.44%,139400,255,Gengar,Normal,0,,,,,,,,,
118,Aerodactyl,Normal,142,♀,961,97,4,9,12,55.6,13.0,13.0,,,,"2023-08-08 17:46",8/7/2023,,,0,0,0,0,73.28%,1095,96.25%,27800,28,Aerodactyl,Normal,0,87.33%,520,97.57%,205800,210,Aerodactyl,Normal,0,,,,,,,,,
119,Haunter,,93,,1540,98,9,4,6,42.2,31.0,31.0,,,,"2023-08-06 22:17",8/4/2023,,,0,0,0,0,,,,,,,,,27.96%,2951,94.90%,68000,176,Gengar,Normal,0,,,,,,,,,
120,Slakoth,,287,♀,448,89,14,14,12,88.9,16.0,16.0,,,,"2023-08-06 22:17",8/4/2023,,,0,0,0,2200,55.73%,1814,95.27%,64600,83,Vigoroth,,0,14.97%,3483,94.12%,15100,139,Slaking,,0,28.55%,2927,90.57%,6000,6,Slakoth,,0,
121,Glameow,,431,♀,105,41,0,11,8,42.2,5.0,5.0,,,,"2023-08-06 22:17",8/4/2023,,,0,0,0,600,96.43%,147,98.05%,117600,164,Purugly,,0,37.19%,2573,86.09%,517600,346,Purugly,,0,96.92%,127,97.56%,7600,60,Purugly,,0,
122,Tyrunt,,696,,899,97,10,15,12,82.2,20.0,20.0,,,,"2023-08-06 22:17",8/4/2023,,,0,0,0,3000,72.58%,1124,96.39%,161000,160,Tyrunt,,0,65.74%,1404,96.68%,60500,104,Tyrantrum,,0,,,,,,,,,
123,Staryu,,120,,640,67,14,13,11,84.4,20.0,20.0,,,,"2023-08-06 22:17",8/4/2023,,,0,0,0,3000,42.22%,2367,94.61%,2500,52,Starmie,,0,49.67%,2062,95.82%,205000,268,Starmie,,0,,,,,,,,,
124,Darumaka,Normal,554,,948,122,15,7,15,82.2,24.0,24.0,,,,"2023-08-06 22:17",8/4/2023,,,0,0,0,4000,66.25%,1383,93.85%,352000,226,Darumaka,Normal,0,43.17%,2328,95.74%,41000,86,Darmanitan,Normal,0,,,,,,,,,
125,Lampent,,608,,1473,123,14,7,8,64.4,34.0,34.0,,,,"2023-08-06 22:16",8/5/2023,,,0,0,0,0,23.27%,3143,94.04%,14000,16,Lampent,,0,71.87%,1153,89.39%,352000,134,Lampent,,0,,,,,,,,,
126,Stunfisk,Normal,618,,1204,152,11,15,15,91.1,20.0,20.0,,,,"2023-08-06 22:16",8/6/2023,,,0,0,0,3000,40.61%,2433,94.22%,27500,25,Stunfisk,Normal,0,99.00%,42,97.48%,475000,248,Stunfisk,Normal,0,,,,,,,,,
127,Seedot,,273,,198,58,13,8,2,51.1,13.0,13.0,,,,"2023-08-06 22:15",8/6/2023,,,0,0,0,1600,33.06%,2742,94.15%,51800,175,Shiftry,,0,53.50%,1905,93.64%,502800,401,Shiftry,,0,31.75%,2796,91.26%,8300,35,Nuzleaf,,0,
128,Hoppip,,187,♂,264,68,5,15,9,64.4,18.0,18.0,,,,"2023-08-06 22:13",8/6/2023,,,0,0,0,2200,85.49%,595,97.01%,244400,381,Jumpluff,,0,68.91%,1274,89.66%,484400,381,Jumpluff,,0,84.05%,654,94.67%,196400,202,Hoppip,,0,
129,Geodude,Alola,74,♀,458,62,11,15,10,80.0,13.0,13.0,,,,"2023-08-06 22:13",8/4/2023,,,0,1,0,1921,53.48%,1906,95.10%,105964,138,Graveler,Alola,1,64.49%,1455,96.48%,135364,263,Golem,Alola,1,51.53%,1986,93.08%,3842,6,Geodude,Alola,1,
130,Staryu,,120,,633,69,11,12,14,82.2,20.0,20.0,,,,"2023-08-06 22:13",8/4/2023,,,0,0,0,2500,44.93%,2256,94.73%,2500,52,Starmie,,0,77.07%,940,96.93%,215000,283,Starmie,,0,,,,,,,,,
131,Axew,,610,♂,1143,105,15,10,14,86.7,30.0,30.0,,,,"2023-08-06 22:13",8/4/2023,,,0,0,0,5000,96.31%,152,97.21%,385000,182,Axew,,0,97.07%,121,97.02%,400000,207,Fraxure,,0,,,,,,,,,
132,Wooper,,194,♂,335,98,4,14,15,73.3,21.0,21.0,,,,"2023-08-06 22:12",8/4/2023,,,0,0,0,3000,91.89%,333,97.27%,51000,96,Quagsire,,0,87.57%,510,92.82%,470000,294,Quagsire,,0,96.85%,130,96.85%,98000,88,Wooper,,0,
133,Darumaka,Normal,554,♂,948,122,15,7,15,82.2,24.0,24.0,,,,"2023-08-06 22:12",8/5/2023,,,0,0,0,3500,66.25%,1383,93.85%,352000,226,Darumaka,Normal,0,43.17%,2328,95.74%,41000,86,Darmanitan,Normal,0,,,,,,,,,
134,Wimpod,,767,♂,277,62,14,14,12,88.9,20.0,20.0,,,,"2023-08-06 22:12",8/5/2023,,,0,0,0,2500,99.22%,33,95.50%,475000,248,Wimpod,,0,63.49%,1496,96.30%,56000,450,Golisopod,,0,88.40%,476,93.92%,267000,248,Wimpod,,0,
135,Amaura,,698,♂,746,117,12,11,13,80.0,20.0,20.0,,,,"2023-08-06 22:12",8/6/2023,,,0,0,0,2500,94.36%,232,96.32%,475000,248,Amaura,,0,44.57%,2271,95.48%,123000,164,Aurorus,,0,,,,,,,,,
136,Weezing,Galarian,110,♂,951,90,12,13,11,80.0,15.0,15.0,,,,"2023-08-06 22:12",8/6/2023,,,0,0,0,1900,56.17%,1796,94.92%,41900,39,Weezing,Galarian,0,95.97%,166,97.93%,481400,268,Weezing,Galarian,0,,,,,,,,,
137,Blitzle,,522,♂,483,87,5,13,15,73.3,21.0,21.0,,,,"2023-08-04 01:23",7/21/2023,,,0,0,0,3000,91.60%,345,97.50%,9000,59,Zebstrika,,0,98.24%,73,98.70%,371000,294,Zebstrika,,0,92.67%,301,95.99%,3000,3,Blitzle,,0,
138,Metagross,,376,,2474,130,15,14,13,93.3,23.0,23.0,Zen Headbutt,,,"2023-08-04 01:22",6/5/2018,191.47kg,1.06m,0,0,0,3500,,,,,,,,,57.53%,1740,95.99%,0,0,Metagross,,0,,,,,,,,,
139,Glalie,Normal,362,♂,1350,129,13,13,12,84.4,23.0,23.0,,,,"2023-08-04 01:22",1/30/2023,,,0,0,0,3500,68.79%,1279,95.93%,18000,15,Glalie,Normal,0,97.39%,108,96.05%,458000,232,Glalie,Normal,0,,,,,,,,,
140,Glalie,Normal,362,♂,1769,149,12,14,15,91.1,30.0,30.0,,,,"2023-08-04 01:22",12/5/2022,,,0,0,0,5000,,,,,,,,,99.49%,22,97.75%,400000,182,Glalie,Normal,0,,,,,,,,,
141,Gastly,,92,♀,532,61,10,11,14,77.8,16.0,16.0,,,,"2023-08-04 01:21",8/4/2023,,,0,0,0,1900,60.22%,1630,95.15%,69100,87,Haunter,,0,74.85%,1031,96.63%,120600,233,Gengar,Normal,0,,,,,,,,,
142,Tyranitar,,248,♀,1489,122,0,12,15,60.0,14.5,14.5,,,,"2023-08-04 01:20",4/26/2023,246.06kg,2.12m,0,0,0,1600,99.37%,27,98.65%,0,0,Tyranitar,Normal,0,94.51%,226,98.14%,47000,44,Tyranitar,Normal,0,,,,,,,,,
143,Tyranitar,Normal,248,♀,2712,160,13,14,15,93.3,25.0,25.0,,,,"2023-08-04 01:20",8/1/2023,,,0,0,0,4000,,,,,,,,,,,,,,,,,,,,,,,,,
144,Tyranitar,,248,♀,3283,174,12,15,12,86.7,31.0,31.0,,,,"2023-08-04 01:20",6/16/2018,165.69kg,1.84m,0,0,0,6000,,,,,,,,,,,,,,,,,,,,,,,,,
145,Tyranitar,,248,♀,3396,178,10,13,11,75.6,34.0,34.0,,,,"2023-08-04 01:20",6/16/2018,,,0,0,0,7000,,,,,,,,,,,,,,,,,,,,,,,,,
146,Tyrogue,,236,♂,260,73,11,13,12,80.0,20.0,20.0,,,,"2023-08-04 01:19",7/19/2023,,,0,0,0,2500,53.63%,1900,95.17%,17000,41,Hitmonchan,,0,88.38%,477,97.00%,417000,273,Hitmonchan,,0,96.43%,147,96.11%,403000,248,Tyrogue,,0,
147,Starly,,396,♂,219,62,9,7,14,66.7,12.0,12.0,,,,"2023-08-04 01:19",8/4/2023,,,0,0,0,1300,84.10%,652,96.51%,27900,155,Staraptor,,0,55.63%,1818,96.31%,167400,287,Staraptor,,0,75.60%,1000,94.09%,7400,35,Staravia,,0,
148,Patrat,,504,♂,472,83,11,12,3,57.8,23.0,23.0,,,,"2023-08-04 01:16",8/4/2023,,,0,0,0,3500,34.19%,2696,94.06%,74000,114,Watchog,,0,65.47%,1415,89.12%,458000,282,Watchog,,0,22.00%,3195,89.53%,7000,6,Patrat,,0,
149,Swablu,,333,♂,152,50,1,15,7,51.1,8.0,8.0,,,,"2023-08-04 01:16",6/1/2023,0.61kg,0.35m,0,0,0,800,88.18%,485,96.87%,103600,500,Altaria,Normal,0,38.63%,2514,87.14%,513600,690,Altaria,Normal,0,94.07%,244,96.70%,73600,73,Swablu,,0,
150,Plusle,,311,♂,695,83,12,15,13,88.9,14.0,14.0,,,,"2023-08-04 01:15",7/30/2023,,,0,0,0,1600,52.67%,1939,95.04%,99600,90,Plusle,,0,99.17%,35,97.66%,499600,272,Plusle,,0,,,,,,,,,
151,Plusle,,311,,130,36,15,13,12,88.9,3.0,3.0,,,,"2023-08-04 01:15",6/26/2023,,,0,0,0,0,57.83%,1728,95.29%,119200,118,Plusle,,0,98.85%,48,97.22%,519200,300,Plusle,,0,83.76%,666,95.66%,9200,14,Plusle,,0,
152,Electrike,,309,,84,30,2,11,1,31.1,4.0,4.0,,,,"2023-08-04 01:15",6/24/2023,,,0,0,0,0,85.81%,582,96.31%,74400,128,Manectric,Normal,0,24.66%,3086,89.76%,518400,348,Manectric,Normal,0,76.70%,955,94.20%,51400,57,Electrike,,0,
153,Seedot,,273,,115,48,5,13,10,62.2,8.0,8.0,,,,"2023-08-04 01:15",6/1/2023,,,0,0,0,800,97.56%,101,98.28%,62600,189,Shiftry,,0,91.09%,366,97.36%,513600,415,Shiftry,,0,90.11%,406,96.63%,0,125,Shiftry,,0,
154,Seedot,,273,,515,100,15,8,14,82.2,33.0,33.0,,,,"2023-08-04 01:14",6/26/2023,,,0,0,0,10000,91.84%,335,91.88%,366000,175,Nuzleaf,,0,69.18%,1263,95.40%,294000,275,Shiftry,,0,,,,,,,,,
155,Seedot,,273,♂,461,92,15,11,11,82.2,28.0,28.0,,,,"2023-08-04 01:14",6/5/2023,3.12kg,0.51m,0,0,0,6000,95.14%,200,93.26%,419000,223,Nuzleaf,,0,82.71%,709,96.54%,347000,323,Shiftry,,0,23.22%,3145,88.72%,24000,20,Seedot,,0,
156,Nuzleaf,,274,,966,136,6,11,15,71.1,30.0,30.0,,,,"2023-08-04 01:14",6/4/2023,,,0,0,0,8000,85.10%,611,89.92%,400000,182,Nuzleaf,,0,97.73%,94,98.49%,400000,282,Shiftry,,0,,,,,,,,,
157,Nuzleaf,,274,,602,104,11,13,12,80.0,18.0,18.0,,,,"2023-08-04 01:14",6/26/2023,,,0,0,0,2500,64.10%,1471,95.57%,26400,124,Shiftry,,0,90.50%,390,97.30%,426400,356,Shiftry,,0,,,,,,,,,
158,Nuzleaf,,274,,588,104,8,12,13,73.3,18.0,18.0,,,,"2023-08-04 01:14",7/6/2023,,,0,0,0,2500,86.81%,541,96.91%,29900,127,Shiftry,,0,97.90%,87,98.54%,469400,356,Shiftry,,0,,,,,,,,,
159,Shiftry,,275,♀,693,97,6,12,14,71.1,11.0,11.0,,,,"2023-08-04 01:14",7/14/2023,,,0,0,0,1300,83.25%,687,96.66%,53500,55,Shiftry,,0,98.41%,66,98.71%,508000,284,Shiftry,,0,,,,,,,,,
160,Seedot,,273,,10,12,8,13,12,73.3,1.0,1.0,,,,"2023-08-04 01:14",6/28/2023,,,0,0,0,200,87.25%,523,96.95%,65500,200,Shiftry,,0,93.02%,287,97.61%,490000,429,Shiftry,,0,75.70%,996,94.24%,23600,61,Nuzleaf,,0,
161,Lotad,,270,♀,92,43,11,13,14,84.4,6.0,6.0,,,,"2023-08-04 01:14",7/14/2023,,,0,0,0,600,53.63%,1900,95.14%,58400,187,Ludicolo,,0,95.78%,174,98.09%,458400,419,Ludicolo,,0,52.65%,1940,92.88%,20000,51,Lombre,,0,
162,Lotad,,270,,147,57,3,15,15,73.3,10.0,10.0,,,,"2023-08-04 01:14",7/19/2023,,,0,0,0,1300,99.19%,34,98.92%,59000,185,Ludicolo,,0,98.88%,47,98.84%,510000,411,Ludicolo,,0,99.05%,40,98.11%,222000,232,Lotad,,0,
163,Lotad,,270,,326,80,12,13,15,88.9,20.0,20.0,,,,"2023-08-04 01:14",4/16/2023,,,0,0,0,3000,78.34%,888,96.39%,17000,141,Ludicolo,,0,95.51%,185,98.03%,403000,373,Ludicolo,,0,48.13%,2125,91.06%,85000,74,Lotad,,0,
164,Lotad,,270,,151,57,1,12,9,48.9,11.0,11.0,,,,"2023-08-04 01:13",6/2/2023,,,0,0,0,1300,72.36%,1133,96.06%,60500,186,Ludicolo,,0,47.57%,2148,93.39%,508000,409,Ludicolo,,0,95.87%,170,96.82%,322000,284,Lotad,,0,
165,Lotad,,270,♀,74,38,10,13,14,82.2,5.0,5.0,,,,"2023-08-04 01:13",7/20/2023,,,0,0,0,600,42.52%,2355,94.62%,59600,189,Ludicolo,,0,96.02%,164,98.15%,473600,421,Ludicolo,,0,65.20%,1426,92.70%,151600,146,Lotad,,0,
166,Cacnea,,331,,630,89,10,2,12,53.3,20.0,20.0,,,,"2023-08-04 01:13",8/4/2023,,,0,0,0,3000,19.22%,3309,93.26%,27500,75,Cacturne,,0,42.59%,2352,89.84%,475000,298,Cacturne,,0,,,,,,,,,
167,Aerodactyl,Normal,142,♂,341,58,1,7,11,42.2,5.0,5.0,,,,"2023-08-04 01:12",8/1/2023,,,0,0,0,600,85.42%,598,96.99%,45100,50,Aerodactyl,Normal,0,91.40%,353,97.86%,247600,266,Aerodactyl,Normal,0,95.26%,195,97.22%,2400,4,Aerodactyl,Normal,0,
168,Aerodactyl,Normal,142,,1935,134,11,15,11,82.2,25.0,25.0,,,,"2023-08-04 01:12",8/1/2023,,,0,0,0,4500,,,,,,,,,76.90%,947,97.01%,99000,94,Aerodactyl,Normal,0,,,,,,,,,
169,Aerodactyl,Normal,142,♂,860,89,14,13,12,86.7,11.0,11.0,,,,"2023-08-04 01:12",8/2/2023,,,0,0,0,1300,53.50%,1905,95.33%,28000,32,Aerodactyl,Normal,0,41.32%,2404,95.63%,149000,142,Aerodactyl,Normal,0,,,,,,,,,
170,Aerodactyl,Normal,142,♂,1160,106,12,10,15,82.2,15.0,15.0,,,,"2023-08-04 01:12",7/28/2023,,,0,0,0,1900,33.99%,2704,94.46%,16400,16,Aerodactyl,Normal,0,64.84%,1441,96.50%,151400,142,Aerodactyl,Normal,0,,,,,,,,,
171,Aerodactyl,Normal,142,♂,2243,149,4,11,14,64.4,30.0,30.0,,,,"2023-08-04 01:12",7/29/2023,35.19kg,1.36m,0,0,0,8000,,,,,,,,,91.77%,338,97.89%,86000,94,Aerodactyl,Normal,0,,,,,,,,,
172,Magikarp,,129,,72,49,1,10,14,55.6,14.0,14.0,,,,"2023-08-04 01:11",6/2/2023,,,0,0,0,1900,95.53%,184,97.63%,8900,410,Gyarados,Normal,0,96.83%,131,97.92%,76100,470,Gyarados,Normal,0,29.89%,2872,64.00%,499600,272,Magikarp,,0,
173,Staryu,,120,,641,69,14,10,14,84.4,20.0,20.0,,,,"2023-08-04 01:11",7/22/2023,,,0,0,0,3000,51.75%,1977,95.03%,2500,52,Starmie,,0,49.40%,2073,95.82%,205000,268,Starmie,,0,,,,,,,,,
174,Staryu,,120,,634,68,13,10,13,80.0,20.0,20.0,,,,"2023-08-04 01:11",7/31/2023,,,0,0,0,3000,23.54%,3132,93.68%,2500,52,Starmie,,0,56.48%,1783,96.08%,215000,283,Starmie,,0,,,,,,,,,
175,Starmie,,121,,1080,86,13,11,13,82.2,15.0,15.0,,,,"2023-08-04 01:11",7/10/2023,,,0,0,0,1900,32.72%,2756,94.16%,23900,22,Starmie,,0,32.41%,2769,95.15%,226400,238,Starmie,,0,,,,,,,,,
176,Koffing,,109,,158,37,14,14,9,82.2,5.0,5.0,,,,"2023-08-04 01:11",5/24/2023,,,0,0,0,600,13.82%,3530,92.66%,59600,114,Weezing,Normal,0,93.43%,270,97.50%,487600,346,Weezing,Normal,0,10.60%,3662,89.35%,19600,26,Koffing,,0,
177,Weezing,Normal,110,,952,91,11,12,14,82.2,15.0,15.0,,,,"2023-08-04 01:11",5/22/2023,,,0,0,0,1900,70.65%,1203,95.64%,41900,39,Weezing,Normal,0,99.24%,32,98.95%,481400,268,Weezing,Normal,0,,,,,,,,,
178,Poliwag,,60,♂,289,68,0,4,13,37.8,15.0,15.0,,,,"2023-08-04 01:10",7/30/2023,,,0,0,0,1900,94.95%,208,97.70%,45400,167,Politoed,,0,90.99%,370,97.85%,384400,393,Poliwrath,,0,76.14%,978,94.22%,56400,51,Poliwag,,0,
179,Poliwag,,60,♀,396,73,10,13,10,73.3,18.0,18.0,,,,"2023-08-04 01:10",7/30/2023,,,0,0,0,2500,95.70%,177,97.46%,454400,281,Poliwhirl,,0,66.62%,1368,96.55%,244400,381,Poliwrath,,0,60.46%,1620,92.99%,23400,21,Poliwag,,0,
180,Poliwag,,60,♂,459,80,10,11,11,71.1,21.0,21.0,,,,"2023-08-04 01:10",7/30/2023,,,0,0,0,3500,94.85%,212,97.27%,455000,269,Poliwhirl,,0,56.21%,1794,95.48%,332000,369,Politoed,,0,48.42%,2113,92.14%,9000,9,Poliwag,,0,
181,Growlithe,Normal,58,♂,1014,113,14,15,12,91.1,29.0,29.0,Bite,,,"2023-08-04 01:09",7/21/2023,12.48kg,0.54m,0,0,0,7000,99.44%,24,97.13%,410000,190,Growlithe,Normal,0,45.40%,2237,95.85%,0,50,Arcanine,Normal,0,,,,,,,,,
182,Wigglytuff,,40,,414,115,10,12,14,80.0,8.0,8.0,,,,"2023-08-04 01:09",7/18/2023,,,0,0,0,800,78.61%,877,96.45%,99100,96,Wigglytuff,,0,92.21%,320,93.94%,513600,290,Wigglytuff,,0,92.21%,320,95.65%,2600,3,Wigglytuff,,0,
183,Wigglytuff,,40,,1719,234,15,10,15,88.9,34.0,34.0,,,,"2023-08-04 01:09",7/9/2023,,,0,0,0,12000,,,,,,,,,95.82%,172,95.24%,352000,134,Wigglytuff,,0,,,,,,,,,
184,Vulpix,Normal,37,,186,49,9,13,15,82.2,8.0,8.0,,,,"2023-08-04 01:08",4/18/2023,,,0,1,0,1153,52.87%,1931,94.97%,70926,142,Ninetales,Normal,1,99.68%,14,99.30%,375600,258,Ninetales,Normal,2,92.48%,309,96.05%,0,50,Ninetales,Normal,1,
185,Ninetales,Normal,38,,406,62,5,15,2,48.9,7.0,7.0,,,,"2023-08-04 01:08",5/6/2023,,,0,0,0,800,68.55%,1289,95.72%,71200,72,Ninetales,Normal,0,44.98%,2254,91.07%,515200,292,Ninetales,Normal,0,96.43%,147,96.95%,2400,3,Ninetales,Normal,0,
186,Blastoise,Normal,9,,475,69,15,13,12,88.9,7.0,7.0,,,,"2023-08-04 01:08",7/9/2023,,,0,0,0,800,51.16%,2001,94.78%,48200,51,Blastoise,Normal,0,51.94%,1969,95.53%,307200,292,Blastoise,Normal,0,14.04%,3521,88.24%,0,0,Blastoise,Normal,0,
187,Blastoise,Normal,9,,1708,135,11,11,15,82.2,25.0,25.0,,,,"2023-08-04 01:08",4/16/2023,,,0,0,0,4500,,,,,,,,,65.32%,1421,96.14%,270000,220,Blastoise,Normal,0,,,,,,,,,
188,Blastoise,Normal,9,,900,100,0,13,14,60.0,14.0,14.0,,,,"2023-08-04 01:08",7/9/2023,,,0,0,0,1900,96.09%,161,97.77%,41600,40,Blastoise,Normal,0,99.98%,2,99.86%,455600,272,Blastoise,Normal,0,,,,,,,,,
189,Blastoise,Normal,9,♂,702,86,1,15,7,51.1,11.0,11.0,,,,"2023-08-04 01:08",7/9/2023,58.8kg,1.21m,0,0,0,1300,99.58%,18,99.03%,53500,55,Blastoise,Normal,0,95.68%,178,98.33%,478000,284,Blastoise,Normal,0,,,,,,,,,
